Seq_1	Seq_2	Ka	Ks	Ka_Ks	EffectiveLen	AverageS-sites	AverageN-sites	cN	cS	pN	pS	Note
Pno02G005902.t1	Pno04G004563.t4	0.15846804294071565	0.30060742776077454	0.5271594388772909	4113.0	910.833333333338	3202.166666666662	457.41666666666663	225.58333333333331	0.1428459896944779	0.24766697163769313	
Pno02G005903.t1	Pno04G004560.t1	0.2497380558487559	0.8190357852537022	0.3049171481211871	378.0	75.91666666666666	302.08333333333337	64.16666666666667	37.83333333333333	0.21241379310344827	0.4983534577387486	
Pno02G005905.t1	Pno04G004557.t1	0.03905630190593988	0.3020665598536487	0.1292970063447694	747.0	168.9166666666668	578.0833333333333	22.0	42.0	0.038056796886262075	0.24864331524420305	
Pno02G005906.t1	Pno04G004556.t1	0.07806458599727473	0.27546419528330757	0.283392859522042	888.0	224.8333333333336	663.1666666666664	49.166666666666664	51.833333333333336	0.07413923096255343	0.23054114158636	
Pno02G005907.t1	Pno04G004551.t1	0.14171173070774845	0.3571244414552035	0.3968133072334796	1383.0	293.0000000000002	1089.9999999999998	140.75	83.25	0.1291284403669725	0.2841296928327643	
Pno02G005909.t2	Pno04G004547.t1	0.01833131809907581	0.318103874906994	0.05762683055789701	1440.0	335.5833333333329	1104.416666666667	20.0	87.0	0.01810910737191579	0.25925006208095386	
Pno02G005910.t1	Pno04G004546.t1	0.16465652783289836	0.31206068929186537	0.5276426460716356	1509.0	315.66666666666663	1193.3333333333333	176.41666666666666	80.58333333333333	0.14783519553072627	0.2552798310454066	
Pno02G005911.t1	Pno04G004544.t1	0.19863925441869051	0.487984024450681	0.4070609783635783	843.0	200.25000000000017	642.7499999999998	112.16666666666667	71.83333333333333	0.17451056657591088	0.3587182688306281	
Pno02G005915.t1	Pno04G004543.t1	0.14801957561887133	0.3128708609035169	0.47310118683285624	720.0	150.49999999999994	569.5	76.5	38.5	0.13432835820895522	0.2558139534883722	
Pno02G005916.t1	Pno04G004540.t1	0.030109205056392984	0.38649027123697455	0.07790417326683931	1596.0	359.2499999999993	1236.7500000000007	36.5	108.5	0.02951283606225994	0.3020180932498266	
Pno02G005918.t1	Pno04G004538.t1	0.052497297968650214	0.3124437765550417	0.16802158310681545	2907.0	681.5833333333344	2225.4166666666656	112.83333333333334	174.16666666666669	0.05070211570866882	0.2555324611810731	
Pno02G005922.t2	Pno04G004537.t1	0.12267870865611705	0.44481746905276115	0.2757956177336321	885.0	201.6666666666668	683.3333333333333	77.33333333333333	67.66666666666666	0.11317073170731708	0.3355371900826444	
Pno02G005923.t1	Pno04G004535.t2	0.1486345986314528	0.3404623375186349	0.4365669334080673	1548.0	347.7499999999993	1200.2500000000007	161.83333333333334	95.16666666666667	0.13483302089842386	0.273664030673377	
Pno02G005924.t3	Pno04G004534.t1	0.33988048930021664	0.9636473427014667	0.3527021496758384	555.0	127.4999999999999	427.5000000000001	116.83333333333333	69.16666666666666	0.2732943469785574	0.5424836601307194	
Pno02G005925.t1	Pno04G004532.t1	0.10634378294085944	0.24242502246974013	0.43866669313863194	750.0	172.58333333333314	577.4166666666667	57.25	35.75	0.09914850627796218	0.20714630613230348	
Pno02G005934.t1	Pno04G004531.t2	0.05658827897055954	0.4676974727357284	0.12099333921894985	2127.0	507.916666666665	1619.083333333335	88.25	176.75	0.054506150599619066	0.34799015586546467	
Pno02G005938.t1	Pno04G004522.t1	0.06249381765760666	0.3568263597905167	0.17513789534577862	1362.0	336.333333333333	1025.666666666667	61.5	95.5	0.05996100097497561	0.28394449950446016	
Pno02G005940.t1	Pno04G004520.t1	0.17631994009813995	0.3350300437706546	0.5262809809941704	2928.0	653.8333333333339	2274.166666666666	357.33333333333337	176.66666666666669	0.15712715280322467	0.27020137649757814	
Pno02G005941.t1	Pno04G004518.t1	0.11938612812889646	0.38816974196050036	0.30756165466664587	1134.0	248.33333333333366	885.6666666666663	97.75	75.25	0.1103688370342492	0.3030201342281875	
Pno02G005947.t1	Pno04G004516.t1	0.092939634455155	0.32700801599358614	0.2842120985100803	951.0	218.83333333333354	732.1666666666665	64.0	58.0	0.08741179148645574	0.26504188880426477	
Pno02G005948.t1	Pno04G004514.t1	0.45575036290187065	2.926033736937548	0.15575704310876098	297.0	70.08333333333333	226.91666666666669	77.5	51.5	0.34153507161219243	0.7348394768133175	
Pno02G005957.t1	Pno04G004512.t1	0.13383600085606967	0.27920491312696405	0.47934686878239086	2001.0	467.9166666666654	1533.0833333333346	187.91666666666666	109.08333333333334	0.12257433277164745	0.2331255565449695	
Pno02G005958.t5	Pno04G004511.t3	0.09365981104814053	0.2934758098322111	0.3191397992961963	1557.0	341.7499999999998	1215.2500000000005	107.0	83.0	0.08804772680518408	0.24286759326993432	
Pno02G005961.t1	Pno04G004510.t1	0.06631903254723254	0.3022556879137592	0.21941367920975222	4317.0	982.1666666666715	3334.8333333333285	211.66666666666666	244.33333333333331	0.06347143785296626	0.2487697267945007	
Pno02G005962.t1	Pno04G004503.t1	0.044122997266528664	0.36251352616030724	0.12171407156547592	663.0	149.58333333333314	513.4166666666669	22.0	43.0	0.04285018665801005	0.28746518105849617	
Pno02G005964.t2	Pno04G004499.t1	0.09441221288289373	0.538550115085296	0.17530812869279702	984.0	232.50000000000063	751.4999999999994	66.66666666666667	89.33333333333334	0.08871146595697502	0.3842293906810026	
Pno02G005966.t1	Pno04G004497.t1	0.056025055154080856	0.2784098267885693	0.2012323192766739	906.0	202.08333333333354	703.9166666666665	38.0	47.0	0.05398366283887772	0.23257731958762862	
Pno02G005967.t1	Pno04G004495.t1	0.04865407154154926	0.311396544563056	0.15624473807125722	1578.0	378.6666666666661	1199.333333333334	56.5	96.5	0.047109505280711485	0.254841549295775	
Pno02G005982.t1	Pno04G004491.t1	0.10990973764677642	0.4882433793174375	0.22511260224445817	954.0	212.25000000000026	741.7499999999998	75.83333333333334	76.16666666666666	0.10223570385349966	0.35885355319984247	
Pno02G005991.t2	Pno04G004480.t1	0.2704341966529649	0.3083401241936319	0.877064564205524	711.0	177.33333333333337	533.6666666666666	121.16666666666667	44.83333333333333	0.22704559650218617	0.2528195488721804	
Pno02G005997.t1	Pno04G004478.t1	0.0559925410328805	0.3649280275446274	0.15343447695596119	714.0	176.50000000000017	537.4999999999998	29.0	51.0	0.053953488372093045	0.2889518413597731	
Pno02G006022.t1	Pno04G004462.t1	0.11062503138893895	0.5165146549644881	0.2141759780204973	948.0	223.6666666666672	724.3333333333328	74.5	83.5	0.10285319834330427	0.37332339791356095	
Pno02G006028.t1	Pno04G004452.t1	0.16437462982304507	0.40779527500002244	0.4030812515496557	1992.0	401.08333333333235	1590.9166666666677	234.83333333333334	126.16666666666667	0.14760882091037653	0.3145647205485152	
Pno02G006031.t2	Pno04G004443.t1	0.07380005976904802	0.38357849524239673	0.19239884582792152	300.0	60.50000000000002	239.5	16.833333333333336	18.166666666666664	0.07028531663187197	0.3002754820936638	
Pno02G006032.t1	Pno04G004440.t1	0.043184002651883505	0.3317093109231605	0.13018628428517928	726.0	166.0	560.0	23.5	44.5	0.04196428571428571	0.2680722891566265	
Pno02G006042.t1	Pno04G004434.t1	0.02422242041246651	0.31189119813219635	0.07766304582343404	3747.0	915.0833333333367	2831.9166666666633	67.5	233.5	0.0238354471353324	0.25516801748474544	
Pno02G006048.t1	Pno04G004428.t1	0.09824742539071893	0.38506377415913107	0.255145853710241	1278.0	278.91666666666674	999.0833333333333	92.0	84.0	0.09208441070981734	0.3011652225873916	
Pno02G006064.t1	Pno04G004426.t1	0.09818467846019634	0.4450858652526424	0.2205971614139311	801.0	165.33333333333346	635.6666666666665	58.5	55.5	0.09202936549554276	0.33568548387096747	
Pno02G006068.t1	Pno04G004423.t1	0.22024588564656153	0.7411792969145149	0.29715601415667164	1047.0	247.0833333333337	799.9166666666663	152.66666666666669	116.33333333333333	0.19085321387644558	0.4708263069139959	
Pno02G006070.t3	Pno04G004421.t5	0.10932178065046753	0.33590801208881665	0.3254515424346652	1686.0	393.33333333333246	1292.6666666666674	131.5	106.49999999999999	0.10172769468798344	0.27076271186440737	
Pno02G006075.t2	Pno04G004415.t2	0.1451324666531812	0.32747136100618324	0.4431913258223544	813.0	192.83333333333343	620.1666666666665	81.83333333333334	51.166666666666664	0.13195377586670254	0.26534140017286073	
Pno02G006078.t1	Pno04G004413.t1	0.008627868361113433	0.33478125813921705	0.025771658811096224	1053.0	237.0000000000004	815.9999999999995	7.0	64.0	0.008578431372549024	0.27004219409282654	
Pno02G006079.t1	Pno04G004411.t1	0.10733659155455035	0.3549344606106093	0.30241242670518526	1140.0	262.5833333333338	877.4166666666662	87.75	74.25	0.10000949757811764	0.2827673754363689	
Pno02G006090.t1	Pno04G004406.t1	0.06947665897992325	0.325535567292292	0.21342263629688588	828.0	202.58333333333354	625.4166666666665	41.5	53.5	0.06635576282478349	0.2640888523241462	
Pno02G006093.t2	Pno04G004394.t2	0.03100835330320094	0.26988653261805057	0.11489403714369346	3141.0	721.3333333333354	2419.6666666666647	73.5	163.5	0.030376084860173604	0.2266635859519402	
Pno02G006102.t1	Pno04G004387.t1	0.0715208167177148	0.4255780801210033	0.16805568721344744	1287.0	304.8333333333336	982.1666666666664	67.0	99.0	0.06821652808416767	0.32476763258611235	
Pno02G006106.t1	Pno04G004379.t1	0.17716210051520628	0.7361597669600404	0.24065713513086195	936.0	206.66666666666697	729.333333333333	115.08333333333333	96.91666666666667	0.15779250457038396	0.4689516129032251	
Pno02G006107.t1	Pno04G004376.t1	0.08031440321997307	0.250118706362307	0.32110514398564993	1539.0	357.3333333333326	1181.6666666666674	90.0	76.0	0.07616361071932294	0.21268656716417955	
Pno02G006119.t1	Pno04G004371.t1	0.10000248799275992	0.4116475342539617	0.24293231386408454	1692.0	387.9999999999993	1304.0000000000005	122.08333333333334	122.91666666666666	0.09362218813905927	0.31679553264604865	
Pno02G006120.t2	Pno04G004367.t1	0.12347806473407022	0.3575421430801667	0.3453524769704825	1356.0	314.41666666666674	1041.5833333333333	118.58333333333333	89.41666666666667	0.1138491079286343	0.2843890803074476	
Pno02G006126.t1	Pno04G004362.t1	0.07810833298882695	0.5978210235973562	0.13065504541612508	3726.0	892.7500000000024	2833.2499999999973	210.16666666666666	367.83333333333337	0.0741786523133034	0.41202277606646026	
Pno02G006127.t1	Pno04G004360.t1	0.07611900339723315	0.3444894175180387	0.22096180470695387	4002.0	879.7500000000055	3122.2499999999945	226.0	243.0	0.07238369765393558	0.2762148337595891	
Pno02G006131.t1	Pno04G004358.t2	0.09423363489968259	0.38929783368750825	0.242060517026469	879.0	209.9166666666671	669.0833333333328	59.25	63.75	0.08855399177979831	0.30369194124652577	
Pno02G006135.t1	Pno04G004356.t1	0.14622932598317803	0.25296178329403285	0.5780688453370318	1038.0	233.25000000000045	804.7499999999995	106.91666666666666	50.08333333333333	0.1328569949259605	0.2147195426938188	
Pno02G006136.t1	Pno04G004355.t1	0.024777575168560946	0.2658569971743483	0.09319888297809924	903.0	205.50000000000026	697.4999999999998	17.0	46.0	0.024372759856630833	0.22384428223844255	
Pno02G006138.t1	Pno04G004348.t1	0.20459594749910817	0.64796624808822	0.31575093317399555	1413.0	329.58333333333337	1083.4166666666665	194.0	143.0	0.17906314898853937	0.43388116308470287	
Pno02G006141.t1	Pno04G004346.t1	0.24458898992276967	1.1395086516802946	0.214644258788298	897.0	206.25000000000014	690.7499999999999	144.16666666666669	120.83333333333331	0.20871033900349867	0.5858585858585854	
Pno02G006156.t1	Pno04G004345.t1	0.1140931186062021	0.32928319097901837	0.3464893493864131	615.0	142.5833333333333	472.41666666666674	50.0	38.0	0.10583877227024165	0.2665108123904151	
Pno02G006165.t1	Pno04G004336.t1	0.1572809393480341	0.5229029859416702	0.3007841675732538	564.0	123.49999999999991	440.5000000000001	62.5	46.5	0.1418842224744608	0.37651821862348206	
Pno02G006166.t1	Pno04G004334.t1	0.10039299579178339	0.5625143180741091	0.17847189407640462	1443.0	359.2499999999996	1083.7500000000005	101.83333333333334	142.16666666666669	0.09396386005382543	0.39573184875898915	
Pno02G006171.t1	Pno04G004333.t1	0.08729598242519807	0.4130876032896449	0.2113255922714986	981.0	238.75000000000045	742.2499999999995	61.166666666666664	75.83333333333334	0.08240709554283153	0.31762652705061023	
Pno02G006175.t1	Pno04G004331.t1	0.31546400951013237	0.673266561527985	0.4685573701955192	480.0	119.83333333333327	360.16666666666674	92.75	53.25	0.2575196668209162	0.44436717663421443	
Pno02G006176.t1	Pno04G004327.t1	0.03879382397653363	0.37733300249731005	0.10281057771195136	1986.0	451.916666666666	1534.083333333334	58.0	134.0	0.037807594111575846	0.29651484418218743	
Pno02G006195.t1	Pno04G004316.t1	0.5165942427291889	1.2712375868816397	0.4063711205994156	783.0	191.08333333333343	591.9166666666665	221.0	116.99999999999999	0.37336336759115873	0.6122982991713908	
Pno02G006215.t1	Pno04G004310.t1	0.10481409087764619	0.4318231446859933	0.24272457872507813	360.0	77.16666666666667	282.8333333333333	27.666666666666668	25.333333333333332	0.09781968179139659	0.3282937365010799	
Pno02G006222.t1	Pno04G004307.t1	0.06350224756952985	0.2655903376519811	0.2390984857767704	1179.0	283.91666666666697	895.083333333333	54.5	63.5	0.06088818545759243	0.22365717640152602	
Pno02G006233.t8	Pno04G004299.t1	0.09203339984067237	0.2836929682457995	0.3244119881072698	990.0	235.6666666666668	754.3333333333333	65.33333333333334	55.66666666666667	0.08661069376933277	0.2362093352192361	
Pno02G006246.t2	Pno04G004298.t1	0.1141618153650284	0.5762992778570002	0.19809467016780802	819.0	183.1666666666669	635.8333333333331	67.33333333333334	73.66666666666666	0.10589777195281787	0.4021838034576882	
Pno02G006250.t1	Pno04G004294.t1	0.0854896035973962	0.44380778095497075	0.19262754567628923	507.0	118.16666666666659	388.8333333333334	31.416666666666668	39.583333333333336	0.08079725675096441	0.3349788434414671	
Pno02G006252.t1	Pno04G004292.t1	0.10475598922171564	0.3056256601673996	0.3427591425547773	573.0	143.41666666666663	429.58333333333337	42.0	36.0	0.09776915615906885	0.2510168506682162	
Pno02G006278.t1	Pno04G004290.t1	0.2029931637824002	0.5524886996767255	0.36741595602077726	771.0	191.83333333333348	579.1666666666665	102.99999999999999	75.00000000000001	0.17784172661870506	0.39096437880104234	
Pno02G006279.t1	Pno04G004286.t1	0.09051541393994005	0.36694833132952587	0.2466707332119073	2154.0	494.49999999999875	1659.5000000000014	141.5	143.5	0.0852666465802952	0.2901921132457035	
Pno02G006293.t1	Pno04G004283.t1	0.05933028206993815	0.38254181639836704	0.15509489296760556	1230.0	312.58333333333314	917.4166666666669	52.333333333333336	93.66666666666666	0.05704423653374511	0.29965342575313264	
Pno02G006297.t1	Pno04G004281.t1	0.13323968960257246	0.5896149089095652	0.22597747714518643	636.0	144.49999999999994	491.5000000000001	60.0	59.0	0.1220752797558494	0.40830449826989634	
Pno02G006301.t1	Pno04G004277.t5	0.07417857392080951	0.2766423922487684	0.2681388536219172	2061.0	469.3333333333318	1591.6666666666683	112.41666666666666	108.58333333333334	0.07062827225130883	0.23135653409090987	
Pno02G006309.t1	Pno04G004273.t4	0.18863813640210475	0.6902990079801012	0.2732701832414374	450.0	98.24999999999993	351.75000000000006	58.666666666666664	44.333333333333336	0.16678512200900258	0.45122985581000885	
Pno02G006313.t1	Pno04G004267.t1	0.09431740826108234	0.5750209287999453	0.16402430509428673	594.0	125.74999999999982	468.25000000000017	41.5	50.5	0.08862786972770953	0.4015904572564618	
Pno02G006314.t3	Pno04G004260.t2	0.0023710748853305592	0.2426726368207105	0.009770672608145509	543.0	120.58333333333323	422.41666666666674	1.0	25.0	0.002367330834484119	0.2073255010366277	
Pno02G006324.t2	Pno04G004256.t1	0.05641684384153349	0.5698195895979996	0.09900825607160127	1752.0	399.5833333333324	1352.4166666666674	73.5	159.5	0.05434715632509702	0.3991657977059446	
Pno02G006325.t1	Pno04G004254.t1	0.07031866398749131	0.34086141304111983	0.20629693270387406	2031.0	496.4999999999985	1534.5000000000014	103.0	136.0	0.06712284131638964	0.2739174219536765	
Pno02G006329.t1	Pno04G004251.t2	0.09782296120970584	0.3321394801348385	0.2945237379488662	318.0	72.66666666666667	245.33333333333331	22.5	19.5	0.09171195652173914	0.268348623853211	
Pno02G006336.t1	Pno04G004247.t1	0.08439882640434963	0.31652769976169653	0.26663962259192725	2928.0	702.2500000000023	2225.7499999999977	177.66666666666669	181.33333333333334	0.07982328054213944	0.25821763379613066	
Pno02G006337.t1	Pno04G004246.t1	0.10308851522850765	0.37530312115477676	0.274680676545702	1938.0	448.99999999999903	1489.000000000001	143.41666666666669	132.58333333333331	0.09631743899708972	0.29528582034150025	
Pno02G006355.t1	Pno04G004244.t1	0.09694688804400386	0.27802436269871306	0.3486992546371283	594.0	141.33333333333331	452.6666666666667	41.16666666666667	32.83333333333333	0.09094256259204714	0.23231132075471697	
Pno02G006361.t1	Pno04G004242.t1	0.15220374078071003	0.33190689441829796	0.4585736040447826	1449.0	347.9999999999999	1101.0	151.66666666666669	93.33333333333334	0.137753557372086	0.2681992337164752	
Pno02G006362.t1	Pno04G004236.t1	0.1531817792655126	0.25330240756294187	0.6047387418828588	2127.0	501.2499999999983	1625.7500000000018	225.25	107.75	0.13855143779793927	0.21496259351621022	
Pno02G006374.t1	Pno04G004223.t2	0.1260770815246072	0.41760262124003317	0.30190682508225813	666.0	150.41666666666663	515.5833333333334	59.83333333333333	48.16666666666667	0.11604978180054952	0.32022160664819954	
Pno02G006381.t1	Pno04G004220.t1	0.10200195321074457	0.5283735301714761	0.19304894622113503	315.0	73.83333333333333	241.16666666666666	23.0	28.0	0.09536973047684866	0.3792325056433409	
Pno02G006382.t1	Pno04G004219.t1	0.09965558750221848	0.3627457316861653	0.27472573430150504	1377.0	326.83333333333326	1050.1666666666667	98.0	94.0	0.09331852086970321	0.28760836308006127	
Pno02G006400.t2	Pno04G004216.t1	0.11990108188843307	0.3270013739761837	0.3666684345404792	1182.0	266.00000000000057	915.9999999999994	101.5	70.5	0.1108078602620088	0.26503759398496185	
