Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	90	109	63.0	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	521	541	90.0	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	498	517	70.0	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	229	248	29.0	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	67	86	2.1	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	274	293	420.0	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	113	132	140.0	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	159	178	15.0	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	138	155	600.0	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	SMART	SM00364	LRR_bac_2	185	202	270.0	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	PRINTS	PR00019	Leucine-rich repeat signature	498	511	1.4E-6	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	PRINTS	PR00019	Leucine-rich repeat signature	277	290	1.4E-6	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	PANTHER	PTHR16083	LEUCINE RICH REPEAT CONTAINING PROTEIN	137	227	3.7E-138	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	PANTHER	PTHR16083	LEUCINE RICH REPEAT CONTAINING PROTEIN	14	132	3.7E-138	T	24-04-2022	-	-
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	500	521	7.21141	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	523	544	8.774652	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	355	467	3.4E-22	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	276	297	7.812064	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	429	450	7.303818	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G004571	1bcbbd0c9e56ba89e2fb8b5a3fa8e23b	584	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	69	90	7.172906	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	194	217	7.21141	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	Pfam	PF00560	Leucine Rich Repeat	194	216	0.042	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SUPERFAMILY	SSF52058	L domain-like	397	694	5.78E-60	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	Pfam	PF08263	Leucine rich repeat N-terminal domain	41	79	4.5E-10	T	24-04-2022	IPR013210	Leucine-rich repeat-containing N-terminal, plant-type
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	PANTHER	PTHR48063	LRR RECEPTOR-LIKE KINASE	150	235	3.1E-213	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	PANTHER	PTHR48063	LRR RECEPTOR-LIKE KINASE	26	176	3.1E-213	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00365	LRR_sd22_2	347	370	330.0	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00365	LRR_sd22_2	492	519	600.0	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00365	LRR_sd22_2	192	211	240.0	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00365	LRR_sd22_2	541	567	170.0	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00365	LRR_sd22_2	216	245	100.0	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00365	LRR_sd22_2	420	446	310.0	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00365	LRR_sd22_2	168	191	99.0	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00365	LRR_sd22_2	628	654	330.0	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	289	707	4.7E-111	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	39	207	1.2E-52	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00369	LRR_typ_2	604	627	150.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00369	LRR_typ_2	492	516	15.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00369	LRR_typ_2	192	216	9.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00369	LRR_typ_2	468	491	13.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00369	LRR_typ_2	628	656	56.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00369	LRR_typ_2	541	564	34.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00369	LRR_typ_2	420	444	130.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00369	LRR_typ_2	168	191	37.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SMART	SM00369	LRR_typ_2	119	143	37.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	Pfam	PF13855	Leucine rich repeat	122	181	3.1E-10	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	Pfam	PF13855	Leucine rich repeat	218	275	2.0E-8	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	Pfam	PF13855	Leucine rich repeat	446	504	3.0E-9	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	PANTHER	PTHR48063	LRR RECEPTOR-LIKE KINASE	177	756	3.1E-213	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	PANTHER	PTHR48063:SF54	RECEPTOR LIKE PROTEIN 30-LIKE	150	235	3.1E-213	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	PANTHER	PTHR48063:SF54	RECEPTOR LIKE PROTEIN 30-LIKE	26	176	3.1E-213	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	PRINTS	PR00019	Leucine-rich repeat signature	122	135	1.2E-5	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	PRINTS	PR00019	Leucine-rich repeat signature	192	205	1.2E-5	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	SUPERFAMILY	SSF52058	L domain-like	38	383	3.29E-52	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	MobiDBLite	mobidb-lite	consensus disorder prediction	697	719	-	T	24-04-2022	-	-
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	208	267	4.3E-14	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno07G003562	5aedf3b23857176abb2667a186c434b0	759	PANTHER	PTHR48063:SF54	RECEPTOR LIKE PROTEIN 30-LIKE	177	756	3.1E-213	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	MobiDBLite	mobidb-lite	consensus disorder prediction	661	675	-	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	MobiDBLite	mobidb-lite	consensus disorder prediction	646	660	-	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	SUPERFAMILY	SSF52075	Outer arm dynein light chain 1	431	599	4.32E-34	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	Pfam	PF13855	Leucine rich repeat	442	497	3.2E-11	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	SMART	SM00365	LRR_sd22_2	484	506	0.59	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	SMART	SM00365	LRR_sd22_2	529	550	28.0	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	SMART	SM00365	LRR_sd22_2	507	528	37.0	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	SMART	SM00365	LRR_sd22_2	462	483	39.0	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	MobiDBLite	mobidb-lite	consensus disorder prediction	629	645	-	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	503	603	9.1E-19	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	PANTHER	PTHR15454	NISCHARIN RELATED	3	660	4.0E-238	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	MobiDBLite	mobidb-lite	consensus disorder prediction	616	675	-	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	509	530	7.719656	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	Pfam	PF13516	Leucine Rich repeat	531	543	0.39	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	377	502	2.3E-15	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	486	508	8.150895	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	SMART	SM00369	LRR_typ_2	440	463	29.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	SMART	SM00369	LRR_typ_2	484	507	0.0042	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	SMART	SM00369	LRR_typ_2	529	550	82.0	T	24-04-2022	IPR003591	Leucine-rich repeat, typical subtype
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	PANTHER	PTHR15454:SF37	OUTER ARM DYNEIN LIGHT CHAIN 1 PROTEIN	3	660	4.0E-238	T	24-04-2022	-	-
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	464	485	9.41381	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno09G005574	a380cf902bbcd4887c7fae9e9610bf81	675	Coils	Coil	Coil	27	47	-	T	24-04-2022	-	-
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	Gene3D	G3DSA:1.20.5.4130	-	5	126	3.1E-21	T	24-04-2022	-	-
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	PANTHER	PTHR23155:SF955	-	28	506	2.5E-159	T	24-04-2022	-	-
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	PANTHER	PTHR23155:SF955	-	557	869	2.5E-159	T	24-04-2022	-	-
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	PANTHER	PTHR23155	DISEASE RESISTANCE PROTEIN RP	557	869	2.5E-159	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	Gene3D	G3DSA:3.40.50.300	-	142	309	6.6E-37	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	Pfam	PF18052	Rx N-terminal domain	5	87	7.5E-23	T	24-04-2022	IPR041118	Rx, N-terminal
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	PRINTS	PR00364	Disease resistance protein signature	259	273	1.1E-19	T	24-04-2022	-	-
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	PRINTS	PR00364	Disease resistance protein signature	357	371	1.1E-19	T	24-04-2022	-	-
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	PRINTS	PR00364	Disease resistance protein signature	183	198	1.1E-19	T	24-04-2022	-	-
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	PRINTS	PR00364	Disease resistance protein signature	823	839	1.1E-19	T	24-04-2022	-	-
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	Pfam	PF00931	NB-ARC domain	164	394	2.0E-57	T	24-04-2022	IPR002182	NB-ARC
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	CDD	cd14798	RX-CC_like	2	124	1.45963E-34	T	24-04-2022	IPR038005	Virus X resistance protein-like, coiled-coil domain
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	509	877	2.3E-41	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	Gene3D	G3DSA:1.10.10.10	-	406	497	8.7E-22	T	24-04-2022	IPR036388	Winged helix-like DNA-binding domain superfamily
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	Gene3D	G3DSA:1.10.8.430	-	318	405	2.1E-14	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	PANTHER	PTHR23155	DISEASE RESISTANCE PROTEIN RP	28	506	2.5E-159	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	SUPERFAMILY	SSF52058	L domain-like	486	864	2.72E-43	T	24-04-2022	-	-
Pno04G011909	ed8cd835cfbac2f138e5a48e4f957ec4	885	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	143	421	3.11E-68	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	PANTHER	PTHR33463	-	166	689	6.2E-63	T	24-04-2022	-	-
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	PANTHER	PTHR33463:SF60	-	166	689	6.2E-63	T	24-04-2022	-	-
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	Pfam	PF00931	NB-ARC domain	113	164	1.2E-5	T	24-04-2022	IPR002182	NB-ARC
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	Pfam	PF00931	NB-ARC domain	167	281	6.0E-7	T	24-04-2022	IPR002182	NB-ARC
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	353	693	3.0E-19	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	PRINTS	PR00364	Disease resistance protein signature	128	143	8.8E-7	T	24-04-2022	-	-
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	PRINTS	PR00364	Disease resistance protein signature	447	463	8.8E-7	T	24-04-2022	-	-
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	SUPERFAMILY	SSF52058	L domain-like	346	589	1.02E-17	T	24-04-2022	-	-
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	Gene3D	G3DSA:3.40.50.300	-	82	218	8.3E-10	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004412	1c37c6d5d54b6ca82fab46130eef708f	699	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	94	300	2.76E-22	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	ProSiteProfiles	PS50104	TIR domain profile.	19	183	41.625744	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	SMART	SM00255	till_3	20	155	9.8E-51	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	Gene3D	G3DSA:1.10.8.430	-	353	437	1.2E-19	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	SUPERFAMILY	SSF52200	Toll/Interleukin receptor TIR domain	15	158	2.09E-44	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	PANTHER	PTHR11017:SF406	TMV RESISTANCE PROTEIN N-LIKE	27	779	1.1E-240	T	24-04-2022	-	-
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	27	779	1.1E-240	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	ProSiteProfiles	PS51450	Leucine-rich repeat profile.	812	834	7.21141	T	24-04-2022	IPR001611	Leucine-rich repeat
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	CDD	cd00009	AAA	196	337	0.00131707	T	24-04-2022	-	-
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	586	769	1.7E-28	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	876	945	1.5E-7	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	178	447	8.35E-67	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	770	875	2.7E-18	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	PANTHER	PTHR11017:SF406	TMV RESISTANCE PROTEIN N-LIKE	791	1009	1.1E-240	T	24-04-2022	-	-
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	Pfam	PF00931	NB-ARC domain	205	421	3.5E-25	T	24-04-2022	IPR002182	NB-ARC
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	Pfam	PF20160	C-JID domain	984	1101	3.3E-6	T	24-04-2022	IPR045344	C-JID domain
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	PANTHER	PTHR11017	LEUCINE-RICH REPEAT-CONTAINING PROTEIN	791	1009	1.1E-240	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	PRINTS	PR00364	Disease resistance protein signature	295	309	2.8E-25	T	24-04-2022	-	-
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	PRINTS	PR00364	Disease resistance protein signature	388	402	2.8E-25	T	24-04-2022	-	-
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	PRINTS	PR00364	Disease resistance protein signature	218	233	2.8E-25	T	24-04-2022	-	-
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	PRINTS	PR00364	Disease resistance protein signature	733	749	2.8E-25	T	24-04-2022	-	-
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	Pfam	PF01582	TIR domain	20	181	7.9E-50	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	Gene3D	G3DSA:3.40.50.10140	-	15	185	3.2E-73	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	Gene3D	G3DSA:3.40.50.300	-	186	348	1.6E-33	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno08G004303	b07dc63dab9aa2d99c4d7494cf930ea4	1139	SUPERFAMILY	SSF52058	L domain-like	493	943	5.61E-50	T	24-04-2022	-	-
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	PRINTS	PR00364	Disease resistance protein signature	615	631	1.8E-15	T	24-04-2022	-	-
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	PRINTS	PR00364	Disease resistance protein signature	254	268	1.8E-15	T	24-04-2022	-	-
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	PRINTS	PR00364	Disease resistance protein signature	185	200	1.8E-15	T	24-04-2022	-	-
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	PRINTS	PR00364	Disease resistance protein signature	356	370	1.8E-15	T	24-04-2022	-	-
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	PANTHER	PTHR23155	DISEASE RESISTANCE PROTEIN RP	51	817	1.6E-110	T	24-04-2022	IPR044974	Disease resistance protein, plants
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	Pfam	PF00931	NB-ARC domain	168	390	3.9E-51	T	24-04-2022	IPR002182	NB-ARC
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	Gene3D	G3DSA:1.10.10.10	-	403	494	1.3E-18	T	24-04-2022	IPR036388	Winged helix-like DNA-binding domain superfamily
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	Gene3D	G3DSA:3.80.10.10	Ribonuclease Inhibitor	549	846	9.6E-22	T	24-04-2022	IPR032675	Leucine-rich repeat domain superfamily
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	148	417	5.87E-58	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	SUPERFAMILY	SSF52058	L domain-like	483	829	7.48E-22	T	24-04-2022	-	-
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	Gene3D	G3DSA:1.10.8.430	-	315	402	6.4E-14	T	24-04-2022	IPR042197	Apoptotic protease-activating factors, helical domain
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	Gene3D	G3DSA:3.40.50.300	-	149	309	1.0E-31	T	24-04-2022	IPR027417	P-loop containing nucleoside triphosphate hydrolase
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	CDD	cd14798	RX-CC_like	2	128	1.17241E-18	T	24-04-2022	IPR038005	Virus X resistance protein-like, coiled-coil domain
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	PANTHER	PTHR23155:SF1070	-	51	817	1.6E-110	T	24-04-2022	-	-
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	Pfam	PF18052	Rx N-terminal domain	5	85	9.6E-15	T	24-04-2022	IPR041118	Rx, N-terminal
Pno06G003770	b60d21a9a64edbea0517ab8580514fce	853	Gene3D	G3DSA:1.20.5.4130	-	4	115	1.0E-13	T	24-04-2022	-	-
Pno10G000730	5e675ded51f633ea6524aa0ce9612fc3	515	ProSiteProfiles	PS50104	TIR domain profile.	27	176	24.136631	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno10G000730	5e675ded51f633ea6524aa0ce9612fc3	515	PANTHER	PTHR31008:SF16	TOLL-INTERLEUKIN-RESISTANCE (TIR) DOMAIN FAMILY PROTEIN	22	176	7.0E-55	T	24-04-2022	-	-
Pno10G000730	5e675ded51f633ea6524aa0ce9612fc3	515	SUPERFAMILY	SSF52200	Toll/Interleukin receptor TIR domain	24	127	6.15E-27	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno10G000730	5e675ded51f633ea6524aa0ce9612fc3	515	Pfam	PF01582	TIR domain	30	128	2.1E-18	T	24-04-2022	IPR000157	Toll/interleukin-1 receptor homology (TIR) domain
Pno10G000730	5e675ded51f633ea6524aa0ce9612fc3	515	PANTHER	PTHR31008	COP1-INTERACTING PROTEIN-RELATED	22	176	7.0E-55	T	24-04-2022	-	-
Pno10G000730	5e675ded51f633ea6524aa0ce9612fc3	515	Gene3D	G3DSA:3.40.50.10140	-	2	141	5.4E-33	T	24-04-2022	IPR035897	Toll/interleukin-1 receptor homology (TIR) domain superfamily
Pno10G000730	5e675ded51f633ea6524aa0ce9612fc3	515	SUPERFAMILY	SSF52047	RNI-like	228	489	3.4E-5	T	24-04-2022	-	-
